first,second,gcd
1010000010000110,1001001010101010,0000000000000010
1011001010000111,0011111100010100,0000000000000001
1001011110011101,1001110000000001,0000000000000001
1111011101000110,0010101000110100,0000000000000010
1011100111101111,0111010001000011,0000000000000001
1011100010101001,1110010101110001,0000000000000001
1011000110101011,1111101010010101,0000000000000011
0001011110001111,0101011111111110,0000000000000001
0110110110110111,0011000010110101,0000000000000001
0101110001100111,0100000101010010,0000000000000011
1100001100100001,0100101101000001,0000000000000001
1101000011011111,0010011111110110,0000000000001011
1101111101010001,0111100010101011,0000000000000111
1110010010100111,0101010101010100,0000000000000001
0010110101011010,0111100000100010,0000000000000010
0010010010001101,1100011010100111,0000000000000001
1100110100101011,0100000101010011,0000000000000001
0001110101101100,1000000011011010,0000000000000010
1101111000111010,0101010110111111,0000000000000001
1011100000011010,0110100011010100,0000000000000010
1111010001010110,0000011100011110,0000000000000010
0011101111001001,0101110000011100,0000000000000101
1000111101010100,0110010111111110,0000000000000010
0001000000110000,0110111110101101,0000000000000001
0010000110000001,1010110000110010,0000000000001001
0111011001011000,0100000010111001,0000000000000111
0101100010111101,1010110101100100,0000000000000001
1110000101011100,1111101111011100,0000000000000100
1011001111110111,1011000010111011,0000000000001001
0000101010011001,1101001110000101,0000000000000001
1110111111101010,1100111111110111,0000000000000001
0001010001110100,0011110000111000,0000000000000100
1001100001001010,1000001101000000,0000000000000010
0011001101011010,1001001111100010,0000000000000010
1010110111110110,1001100110101110,0000000000000010
1011000100100110,1001101111010011,0000000000000001
1111111110101110,0100010100001101,0000000000000001
1110111001010100,0101101100111000,0000000000011100
0101001010001110,1101101011001011,0000000000000001
0110000000111001,0110101010100110,0000000000010001
1011001000111111,1010110011000010,0000000000000001
0100100000101010,0000010001000010,0000000000000010
0100101011100010,1111110001110011,0000000000000001
0100011011010011,0100001101000101,0000000000000001
0101001010001111,0101101011000100,0000000000000001
0010011110011001,0011101011110001,0000000000000001
1110100101000101,0110111010010101,0000000000000001
1000000110000000,1110111111101100,0000000010010100
0110001011000000,0001010001101011,0000000000000001
0100010111110100,1111001110011110,0000000000000010
1110011001010000,1000101010110100,0000000000101100
0101101001011001,0000100001000111,0000000000000001
0100100001000100,1100000000011100,0000000000010100
1011000101001001,1110000111010100,0000000000000001
0011001001001101,0011111100010110,0000000000000001
0111011001100011,0110010101101100,0000000000000001
0111110110100101,0000001100011000,0000000000000001
0010111010010111,1011010000010001,0000000000000001
1100000001010000,1000100101111111,0000000000000001
1010111100011001,1010110110101010,0000000000000001
1110110101000111,0010101001101101,0000000000000001
1001101111110000,0111101001111111,0000000000000001
0010111001010110,0001101001100101,0000000000000001
1000110111010000,1010010010111110,0000000000000010
1000101000100010,0001111001001100,0000000000000010
0110110111001110,0101000011010010,0000000000001010
1000000011010000,0101000111101110,0000000000000010
1101001110101110,1011011110001100,0000000000000010
1101000111010000,0100011111010000,0000000000110000
0000000000101010,1100110000100010,0000000000000010
0101110001101110,0100111010110001,0000000000000001
1001111011010000,1101111111110010,0000000000101010
0110100101001101,0001001101000111,0000000000000111
0111100101111011,0001000101010010,0000000000000001
1011101110010111,0011100100010001,0000000000000001
0100110110100010,0101001001100000,0000000000000010
1011101101101011,0101011110111101,0000000000000011
0110101110011101,0001110110000010,0000000000000011
1000000100110100,0001110010100001,0000000000000001
1111111011100011,0010111100000000,0000000000000001
1100110111001001,0011100001100000,0000000000000001
1001100110011010,0100010001000110,0000000000000010
1000101100000110,0101101101111001,0000000000000001
0110011000010111,0001000001110001,0000000000000001
0000101110011101,0111000101100011,0000000000000001
1000100001100001,0001001000010111,0000000000000001
0011011000000101,0110101001110101,0000000000000001
0011100100101000,1111000010100000,0000000000001000
0011000111000010,0000011101101001,0000000000000001
0110010100010100,0110010110101101,0000000000000001
0111111011100111,0011001001110000,0000000000000011
1000110111100001,0010000100111000,0000000000000001
1011010011111110,0000110110111000,0000000000000010
0100110110111111,0011100111001100,0000000000000001
0111011001001010,0011010011000000,0000000000000010
1010010110010000,1101110110110001,0000000000000001
0111010100001001,1101101011100110,0000000000000001
1111101001100100,0100001101011101,0000000000000101
0101001011010001,1001101110100010,0000000000000001
1100011100101010,1001000001001011,0000000000000001
1010000011100100,1010011010100001,0000000000000001
0010011011100001,0010001001000011,0000000000000001
0110111010011011,1110110011111000,0000000000000001
1111110100001110,0111110011101100,0000000000000110
1100111111011001,1010110110000001,0000000000000001
1011001001101110,0111010001011101,0000000000000001
1100111001000011,0001111000010001,0000000000000001
1001101100111111,0001110001101110,0000000000000001
0000101110111110,0111110100111101,0000000000000011
1000111001110010,1111100001101000,0000000000000010
1111111101101000,1011011111100101,0000000000000001
0000111000101101,0100001100101101,0000000000000001
1000100000000011,1110101111100000,0000000000000001
0111011100110101,0110010010101110,0000000000000001
1011111111001111,0010010100001101,0000000000000001
1111001110001100,0010110100000011,0000000000000001
0100101010100001,0110001110001010,0000000000000001
1011001111111001,1010001000010011,0000000000000001
1110101011011100,1001001010000110,0000000000000010
0100110110111100,1001100001110000,0000000000000100
0000101100111001,0010010001010001,0000000000000001
0100011100001010,0110111101011010,0000000000000110
0110110100001011,0000101001001101,0000000000000011
1110101111110011,0010111100011100,0000000000000001
1101010011001001,1011101011000110,0000000000000001
1011000001101101,1111110011000001,0000000000000101
0111100001100110,0100010001100010,0000000000000010
0110111111010010,1010100000010000,0000000000000010
0000011001110111,0001110001000000,0000000000000001
0100000001000110,1110001001000100,0000000000000010
1010001111110110,1110111111000010,0000000000000010
0111001011100001,0011101011001001,0000000000000001
1111000000111011,1001000010101100,0000000000000001
0110011001001010,1001101011000111,0000000000000001
1110001111100111,0001101011010010,0000000000000001
1111011111111110,1001000010010011,0000000000000011
1111010110000101,0100101010100101,0000000000000001
0001100001001110,0111110010110001,0000000000000001
1100001001101000,0110110100111001,0000000000000001
0000000101110101,0001111110010011,0000000000000001
0001000100111010,1110010000111110,0000000000001010
0100011000000100,1000001111111101,0000000000000001
1011110001101001,1001000100010100,0000000000000001
1101100110101110,0111011111011100,0000000000000010
0010011110001101,0001101110100000,0000000000000001
1000010100001011,0111111001101000,0000000000000001
0101100101010110,0100010111100110,0000000000000010
1011000110011101,1011011001100100,0000000000000001
1111010000011101,0010011111010100,0000000000000001
1011110000010110,1110011111011001,0000000000000001
1000011000101111,1110011000011010,0000000000000001
0001110010001011,1011110111010000,0000000000000001
1000001101001010,0001001000001101,0000000000000001
1101111000010101,1000011010011010,0000000000000011
0110011111011111,1001001001011010,0000000000000001
0011010011100110,1111001100011101,0000000000000001
1110100011100100,1110110101010001,0000000000001011
1011011110111110,1111000010111011,0000000000000001
0101100000010110,1010001011111111,0000000000000001
0110111000100010,0101110001001000,0000000000000010
1111100001010001,0011000100010100,0000000000000001
1110100100111101,0111110011110101,0000000000000011
0101111100000101,1011000100010100,0000000000000111
1010011100011010,0000001100110011,0000000000000001
1011110111010100,0111101111101110,0000000000000010
1011000101110110,1111111110010001,0000000000000101
1110101111100111,1001101111100001,0000000000000001
0010011001000110,1011001000011100,0000000000000010
1010000000111100,0000011110111001,0000000000000001
1110011110111011,1010101001110010,0000000000000001
1011100001110001,0001000000100101,0000000000000001
0100010111111010,0101101000011011,0000000000000001
1101111111000001,0001001101101010,0000000000000111
1110110001101010,0101010110111010,0000000000000010
0110001110100011,0101111001100011,0000000000000001
0110000010000001,0011101010010100,0000000000000001
0001001001010110,0000011100011111,0000000000000001
1111101001110010,0000101111010111,0000000000000001
1110110010010001,1100001011001101,0000000000011011
1101100011100001,1111100011101111,0000000000000001
1011000111011000,0011100010010111,0000000000000011
1100111011110111,0010011101100010,0000000000000001
1101011010010100,1101111001010110,0000000000000010
1001011111000101,0101101111000010,0000000000011011
0010101010011001,0100110010111001,0000000000000011
0010111000110111,1011100001110111,0000000000000001
0101000010001101,0100001000010010,0000000000000001
1000001000011001,1011101011111010,0000000000000001
0100111000100101,0111100001000010,0000000000000001
1011100011010101,1110001100001101,0000000000000001
1001101110011000,1001100011110101,0000000000000001
1011101001000100,1110000111101011,0000000000000001
0001111001101010,0011001011000100,0000000000000010
0110101000100111,0001110010111110,0000000000000001
0010111000110001,1010000000101100,0000000000000001
0011110010101011,1110110010001000,0000000000000011
1011011011110000,0001011000111110,0000000000000010
1100101110100101,1000001011010100,0000000000000001
1111010111010100,1001011010011111,0000000000000001
0010010110000001,1011111101010011,0000000000000001
1101001101011011,1100001111111111,0000000000000001
0101000111110101,1000110100010100,0000000000000001
0000101101011010,0111111001000100,0000000000000010
0010110010011001,0001110100000001,0000000000000001
1111001001110110,1010001100110001,0000000000000001
0111000100100000,1111010110010111,0000000000000001
1001011100101001,0110001101010110,0000000000000001
1110000010011110,1001010000101010,0000000000000010
0000101010101110,0000100100111111,0000000000000001
1011011111100100,0100101011110111,0000000000000011
1111100011011101,1110010011111100,0000000000000001
1001101010000000,1100101110100100,0000000000000100
0001011100100010,0101101111000000,0000000000000010
1101001100010000,0000111001000100,0000000000101100
1100001000101101,1111000101001000,0000000000000001
0000111110001101,1011110100010001,0000000000000001
0010011001011000,0011110111011010,0000000000000110
